uid,gloss,duration,category
4f7OqHEUjDs,elevation,15,geography
4fOrzw3MpL4_1,reservation,7,group
4fPciu-8Bmw_1,sing,6,action
4g99hQUlSd4_1,climb down,6,action
4gyV6cLT2o4_1,form,9,readable
4gzoWw7xiig,date of retirement,13,time
4hI14OUpXoc,reaper bainder,15,instrument
4i5RCrOMoZk_1,kerala,6,geography
4iLJjksh3C8,smoke,4,chemistry
4imVoSmU5vc,mauritius,4,geography
4iyCzQFjHV4,construction,5,construction
4jSr_zyFag0_2,radiation,10,physics
4joUJiIztMI_1,bad,8,quality
4kKAKsQ5mGU_2,force,11,physics
4lQ5qbaS0Gg_1,cupboard,8,utility item
4m7m4ClAPJA,unfair dismissal,12,action
4mBsmsNlAco,classification of fungus,9,action
4mzBkoNvj34,queue,3,group
4nHooc3YAYI_1,india,8,geography
4oJ4RzPUxyQ_1,city,5,geography
4oV0XT2-nKE_2,solld fueis,9,substance
4onhprzwUMw,everyday,4,time
4pCZtQ36l1k,informal,5,attribute
4qH-OH2VhXk,appliances control,13,electronic and electrical
4rK-NM-p-Fw_2,pump,8,machine
4rworePKeMo,wavy hair,5,attribute
4tKpSwmWzRc,ten thousand,6,math
4uvlneM9L7I,blue flowered plants,11,flora and fauna
4w17tl-wULc_1,resignation,7,action
4w6FgMm-XfU_1,remember,7,action
4wFoBAr9SJk,mating method of poultry,14,biology
4xXU89_oMx0,sub directory,10,computer
4xoxfnCknFc,advantages of drainage,12,construction
4xykTArwSSg,air india,6,transport
4yEYl3wJ-2g_1,mandatory,7,legal
4yJrFqyUKuA,asystole,5,medical
4yr92W_JhD0_2,microwave,8,electronic and electrical
4zUppDrDP-Q_1,officer,7,profession
5-DDBSyDDqM_1,bedsheet,9,utility item
5-Twa3eHlf4,slap,3,action
5-YpUXKTx2Q_1,grandson,11,relation
5-vEsZ3vXPs,like social media,4,internet
5-z6W_-oGLA,htc mobile,6,organisation
50A9vnIaQNE,biscuit,3,foods and drinks
50Age2AKB6g,infection,15,biology
50ifEC4lOTQ,funeral pyre,5,construction
50jD8JNDy1s,already,3,time
50rdgc3m1wM_1,lotus,6,flora and fauna
51zM9pARAnY_1,blood,8,biology
52KfVYsiiXw,shooting,3,action
52PLBwiKgNs_1,irrevocable,11,attribute
52TTzIUKAAI,monday,4,time
52a1sCV-74w_1,do,6,action
53Srb_Pjvt0_1,pyjama,7,wearable
53i9PPrlt6o_1,narrow,7,quality
543L-qWLyCY_1,slip,6,action
54Y12afDi_M_2,potentiometer,10,instrument
55QkR-ok9Wg_2,alternate current,8,physics
56068bo3XzU_2,acceleration,7,physics
562GxmYvvsg_1,guwahati,5,geography
56AJoGhwvLI_1,retail,10,quantity
56SnemyXYDM_1,monetary,7,banking
575bTm_lAtE,hsbc bank,5,organisation
57wK5eB74gw,consultant,6,profession
58CE934Cxk0_1,ride,8,attribute
59fqI8xBVzw_1,allow,6,action
59i-nVlaygI,triangle,3,math
5AqV_omHThc_1,rate,5,banking
5B0lLJXGREY_1,calcutta,6,geography
5BpSu2_wXqs_1,smooth,8,quality
5BwB9bxmvGY_1,account day,8,banking
5C7Uj6oTrCI_2,coordinate,8,action
5DK7JulpR9g_1,duster,6,utility item
5DjHf74Wzyk,late,4,time
5Dmdenxy5PQ_1,triangle,10,math
5FInx5vD418,musician,7,profession
5FSC6Og1RBQ_2,water,8,substance
5G6-x1aI0yI_1,nominate,6,action
5GWUar402WQ,paytm,5,banking
5GbIspbaNZA_2,rubber,9,utility item
5HcRMHu5vNM,rotating tool,12,instrument
5IDn1RRczUo_1,computer,8,computer
5ISUVe2dXX8_1,agriculture,10,profession
5J8efbi3d6A,bobbinet,8,wearable
5Joy5x30t6E,deer,4,flora and fauna
5Jr5AHU6DQI_1,throat,7,biology
5JrVqdElpw4,cabbage,5,foods and drinks
5MpBZLk82m8_1,litre,6,metric
5MtZYbYZhIo,astronaut,7,profession
5NZ2WDtePsU_1,goat,6,flora and fauna
5NwQvEmIQdY,manner,4,emotion
5NyBQ0If_iA,environment,4,biology
5PHRpx9Lqzc,tongs,5,instrument
5PLTkywHZ50,red flowered plants,11,flora and fauna
5QEBvIx9U0w,gun,3,machine
5QIrV6DdCG0,co accused,14,legal
5QOHsTpMPlM_1,fire,8,substance
5QnbWBcMSSA_2,independent,10,attribute
5Qu6asXdlFs,interview,6,process
5RD0XpWkclQ,kilometre,9,metric
5SkNxNsxu_E_1,date,5,time
5T4-x5twTKo_2,distribute,7,action
5TJpvP7Ksbk,indoor gardening,11,profession
5TWOGQz75xc,paan,5,foods and drinks
5TdjY77NHDE_1,funny,6,sensation
5ToU3NVFX_Q,weekly,11,time
5U9kzmEMhoA,soil physics,15,physics
5Vs-9iTD6nA,ingadulicis,13,flora and fauna
5WFDWbMDynQ,vodka,4,foods and drinks
5WjkSj17yjE_1,wait,6,action
5YO6JToom0U,public,4,attribute
5YiMdn9qyYw,seam ripper,11,instrument
5Yw2lTDlGnY_1,wednesday,5,time
5ZQ26qxo_qY_1,fall,5,action
5Z_Rm0W-HgE,indian sign language research and training centre,5,organisation
5Zpf5yMNgc0_1,hot,5,sensation
5_XwDbt8TGc,grass,4,flora and fauna
5abyQsJRQIY,kidney beans,4,foods and drinks
5anbkZmuIaQ,age,4,stage
5at6UD4G24k_1,valid,7,legal
5b-82ujbB1g,glass cutter,14,instrument
5buFHMBPDy4,wound,4,medical
5bwdijeaEjE_1,fear,7,emotion
5c0M_nkTsmg,knock,3,gesture
5cNi4x3S8RA,reporter,4,profession
5cQsAM_VpBw,beam,7,construction
5dKLdjBujo4_1,scope,9,abstract
5dPJr4Pent8,peacock,4,flora and fauna
5dvE8jj59zQ_1,account charges,13,banking
5fAIyKZuqjs_1,puja,6,religious
5gyfQ4lGoao_1,page,6,utility item
5j6Yr6SF5fE_1,wolf,5,flora and fauna
5jDsH5VpFBo,play,4,action
5johRx7KP7k,stone masonry,7,construction
5js6qwxEL3Y,on the basis of major causal agents,15,biology
5ketMObfFu8_1,torch,7,electronic and electrical
5kpV_69sODk_1,lightning,6,weather
5lUAbnLn8YU_2,thermal energy,8,physics
5luUUDnqHL0,guava,4,foods and drinks
5mMQLQbzvuU_1,national anthem,8,sound
5mRd9gulCKs,rubber,5,utility item
5n-rJGblvPA,abscond,4,action
5nM7nJBkrvA_2,stearn engine,9,transport
5naqubp3l2I_1,games,6,sport
5nlcoXAOqFQ,return,4,action
5oIuAvPIeUc_1,christian,6,religious
5oJk09B7YN4_2,upward,7,spatial position
5ov1E2nBePg_1,office,6,organisation
5oxAsvVFIqs,banner,4,miscellaneous object
5p0_OOFy_NY,indonesia,4,geography
5p6D25oVSyI_1,knowledge working,11,abstract
5pRxQFocP7I,yak,5,flora and fauna
5pVbyAyMows_2,power,8,attribute
5pXM8FVyL7Y_2,chain reaction,10,chemistry
5pYCIsZH-H4,pencil,4,utility item
5rAIznB2Sg0,range,5,math
5reXwGDh438,seventy,4,math
5rku2NSGq94,bathroom,4,construction
5sQnSTQKZgw_1,bill,9,banking
5sfiu9fyEt8,lady,3,human
5smQtXAYAKM,thrice,5,comparator
5uBzL7htLvA_1,oath,6,legal
5udtEzoi0Lo,niger,3,geography
5ul1ArPWA-U_1,lic,10,banking
5uzypvZIzOI,jaipur,5,geography
5vSILe--brU_2,mile,8,metric
5vj022EoOLA,outdo,4,action
5vyTHPBq4Sg_1,badminton,6,sport
5xLVmxL3p0k,muslim,4,religious
5xmJG9zQ9jw,alive,4,stage
5xpCpxYgLGg,accompany,4,group
5y3eMNykOsA,apartment,4,construction
5y87G_irytQ,unite,4,action
5yEAIUigL8o_2,cohesive,8,physics
5ye1yjh3Z20,make a long story short,4,process
5yfuRyFh-qs_1,embroidery,7,wearable
5zBLuemgyH8,individual,5,quantity
5zGzPqCNdn0_1,surat,6,geography
5zUlp2QmgiA_1,pyjama,7,wearable
6-puAJsTDRQ,england,5,geography
60gcpXhOpxg,pen,4,utility item
614YmkupYl0_1,lie,6,action
622-g3xXvgw_1,mug,7,utility item
63BPw0sMbtQ_1,calculator,7,math
63LBwsyLl5s,tall,4,attribute
63NSXGtnLNQ,science,4,education
63ziYT2F6ps,jasmine,5,flora and fauna
64Cdgzetaxs,capital,5,legal
64cEWCYIWDo,cereal disease,10,medical
655X55UP2HM_1,vote,8,action
65N0VvcXr_Y,parricide,10,legal
65whLEBzOCw,e-book,4,readable
66XVsuuo9BA,researcher,6,human
672SUsSwn10,day,4,time
67RFKb9R-Rs,potential,10,attribute
67rzuuIBt2A,architect,14,profession
690vMI8P9Zc_1,management,7,profession
696laBQvzaA_2,volcano,7,geography
6AZvFIaf6UU_1,restore,7,action
6BHgvzr83E8,toothpick,4,utility item
6BxN42ZQweM,newsreader,8,computer
6CF-GjN1qCs,noun,4,language
6D-tRJn3T6E,day after,9,time
6Dzj5-OjQzU,rock drill machine,8,machine
6E8c6WGZH_8_1,hollow,6,spatial position
6EeXmMuxrQc_1,silk,9,wearable
6GToY6IT_Pg_1,confident,7,emotion
6J46Gkv1CzI,column,14,construction
6JEcTQfX4yI_1,belief,7,abstract
6Jc3GEN51ks,visa,4,legal
6KSKyvfyJGs,full,4,sensation
6M1rP2r672o_1,aeroplane,7,transport
6MpvtbLWDbo,permanent,5,attribute
6MxUXd3IEfM_1,pond,9,geography
6N1X5V0C5d8,doe,10,flora and fauna
6NiPfrusu8E_1,unregistered,7,legal
6OIXmWk9mhY_1,groundnut,6,foods and drinks
6O_VhGkView_1,lie,6,action
6P3Z2nkQD3c,gutka,3,foods and drinks
6QAnPWF0rLk_2,infrasonic,8,physics
6RB0s_hkY_o_1,repurchase,6,action
6RFwCF9xelU_1,thursday,7,time
6SG2o63BKdM_1,stock in hand,8,banking
6SgubmEkZQM_1,wash,6,action
6T7sRjrH2hU,same,4,comparator
6UUmcqXYDLA_1,brinjal,6,foods and drinks
6UkQusxL7SI_1,know,7,action
6X8mSzwuKWw_1,drink,6,action
6Xyl6CNQ_f4,one crore,5,math
6YLxdNCHGpg,determined,12,emotion
6YdDaQpd7-E_1,bangalore,5,geography
6ZWrFKv-PrI,noon,4,time
6ZaYY0vo6pk_1,train,6,transport
6_vArDwgWLI_1,reservation,7,group
6adOKxf2hJY_2,vibration,6,physics
6al4AYYeD6A,cobbler,5,profession
6ao-N2yvDYc_1,letter,7,readable
6aqON2kGdHA_1,swim,7,action
6bb5IDbiyzw,rehabilitation,3,process
6bhBP3kbyds,war,5,abstract
6buysVt7T14,bertha,9,wearable
6c8Zy5HvpQQ,fog,5,weather
6d6qF1tF1yk,bushes,8,flora and fauna
6e0T9ObBi14_1,overcharge,6,banking
6eCbHVCJ9N0,lead,4,authority
6f0v-e468AI,community,5,group
6f5kXjfqcU0_1,avoid,5,action
6gXuMMAxOm0,interest,5,behavior
6iHv9-pIldQ,sailor pants,10,wearable
6ij6_5cxcfk,trip,5,event
6ivNgy-ppH8_1,year financial,7,banking
6jQ0I8KDlHg_2,slower,7,comparator
6kVsL2YCP7I,grapes,4,foods and drinks
6l6GxuCUthA_2,conductor,12,physics
6l8NQiTrf_M_1,chat,8,action
6lJS7YqGLVU,service,3,action
6m-jzzkuyGM,politics,4,politics
6mdmCIxWWfo_1,pf,6,banking
6nKQbhX9QHo,strong,5,quality
6nV_USsOh4w_2,mathematical,8,math
6oKB5PY2M64,swim,5,action
6oic47Y6lcc_1,si,9,metric
6pGyXMLfphA_1,lucky,7,quality
6q-qrk-VdXw_1,valley,8,geography
6r8MMPO3o9w_1,deposit,10,banking
6rTPgPHDnGU,attitude,4,behavior
6rot7kh6uZ8_1,warehouse,10,construction
6s4UdZ5D58o,january,3,time
6sMzCN4STPU_1,loose leaf binder,11,utility item
6sQeR9LXn-U_2,yellow,9,attribute
6t3agerx9rQ_2,oscillation,11,physics
6tAfiAYopfo_1,share holder,9,banking
6u077PZEv0Y_1,bottle,6,utility item
6uCWIe3S0tI,backup,4,abstract
6vWqgLivxJg_2,rest,8,action
6wOOntcIJjE,rum,4,foods and drinks
6wXGUZtHp5w,twenty one,5,quantity
6x41e1s898c_1,group,9,group
6xUFRFEzi4Y_2,compass,15,instrument
6y6ylBP0yc8,cheque,6,banking
6zIJ0xpo2xM_1,grass,6,flora and fauna
6zvOKDKmWRc_1,blouse,7,wearable
7-U7JLrcGHo,aeroplane,4,transport
7-b8CgRyOtY_1,profession,7,profession
70EhU8eg6hQ,ammeter,11,physics
70hVqYWQIpc_1,waves,8,physics
70wTMPGmS-U,secret,4,attribute
71MQl0F0_No,letter,5,readable
71ZZmuGbkO8_1,unbalance,9,banking
71zRPKBG0Sw,sloped roof,5,construction
748qVYC4N1s,chennai,4,geography
74CMVSgSmuQ_1,registrar,7,profession
76BfFrybs0c,back date,15,time
76nlaB0l3kk,december,4,time
779eNGeW_Fo,draft,4,legal
77A4jL_zT1I,view,5,action
77Mi-wPnSZQ,typographical error,15,action
780_wVKvhts_1,sunflower,7,flora and fauna
78YXhG9tLvk_1,orange,9,abstract
78hb7LPYmDU,divide,4,action
7AvSjQ7GV3c_1,sphere,10,abstract
7BK0J1hZ7_Q,vacation,4,event
7BS16GXaOrY_2,pole,14,astronomical
7ChtWi4wz8E_1,friday,6,time
7D-_Ilut5Ns,union bank of india,5,organisation
7DFNLpdTyc8_1,praise,7,action
7EAhIFjcLPw_1,post dated,9,time
7EWF3Rsjn6Y,salt,5,foods and drinks
7Ef8k8x0ESQ_1,bud,6,flora and fauna
7EmJ9RQmT_w_1,bury,8,action
7F5-fio5ipg,beading needles,14,utility item
7FcFS0hXehs,hundred,4,math
7Fi1Cawh4YY_2,radio,7,electronic and electrical
7FmS5KzjtL0_1,account closed,12,banking
7FspuW_vgNc,cowl  sleeve,12,wearable
7HFTUAIevO8,percentage,5,math
7HfVuSW5Alw_1,guilty,7,emotion
7Hpx20l91V8,stationary work,14,physics
7I3kECWTA4w,coat,3,wearable
7JXTpPBaS8I,owner,4,human
7JdpsRQl8eY,bharatiya janata party,4,politics
7KWNMKoNe8g,bicycle shorts,13,wearable
7LIiVsJI6W8_1,over head projector,8,instrument
7LIrmOTBAok_1,finish,5,action
7LMLwdCweAs,agave fillifera,14,flora and fauna
7LWzbtBSOi0_2,machines,8,machine
7LXVtTEP_IU_1,sea,8,geography
7Le7IfihZ0g,shock,3,behavior
7MBisqj8VbE,sheep,5,flora and fauna
7MItzb6gz2c_1,deputation,10,authority
7MN-nFtrnjs_1,bill,9,banking
7O43NW_PICc,dog,4,flora and fauna
7OMdIhQ7zzM_1,loan,7,banking
7OSI0FK-ka8_1,enemy,8,relation
7P34KxZ_KLE_1,territorial,11,banking
7P9YL1tEnVs,bright,4,attribute
7PKlEo-ZLME,example,4,abstract
7R_b_tfp5lM,tuesday,3,time
7RjhIe4sKm0,washerman,7,profession
7Rl3OaaGNkY,necklace,5,utility item
7Rq6uvvCPd0,september,4,time
7S1IJ8OrInU,escape,4,action
7SZTGACgaMk_1,vada,6,foods and drinks
7TAkooD4Lyc,might,3,language
7VB_sLH5j4Q_1,there,6,geography
7ViTNBqzX6o_2,frictional force,10,physics
7Vn056hXh9U_1,red,10,abstract
7Vn_Dto8Vq4_1,famous,7,attribute
7W6zp8la1G4,energy meter,9,physics
7WLX7jxH84k_1,tuesday,5,time
7YQ0D3swwMk,profession,6,profession
7ZQ4WwqhthM,nap fabrick,9,utility item
7_VrNljOvzI_1,real,7,attribute
7aIfkOrtlBM_1,video cassette recorder,9,electronic and electrical
7al_t9swbtA,snail,4,flora and fauna
7bb5Lg8QKIs_1,hair,8,biology
7bqtiz4KRnE,why,3,abstract
7c7A8VNHDg0,burundi,3,geography
7ehztIhH_uA_2,gas,10,physics
7fO_vanzHOw_1,priest,6,profession
7fdPaEyfc9Y_1,your,7,relation
7gX_v77CcuU_1,press,6,action
7ghzTv4t-MU_1,papaya,7,foods and drinks
7gjYUfW4BEs_1,semi urban,10,attribute
7h45o7GDrlo,juhu beach,4,geography
7hICMJlI2hQ_2,resistor,11,physics
7hQwjcb-qlU,natural numbers,9,math
7iPa6A1bwuE,asymmetrical design,8,attribute
7j8hKnkT0yw_1,face,8,biology
7kEbmn2BWIA,india,5,geography
7kHYT1bESao,external parasite,11,biology
7kHhJbwb-xg,interest,5,banking
7kqD46WoJWQ_1,brave,6,emotion
7ktA4sMqKSo_1,grow,6,time
7n50MsM5c7A,bugle,5,sound
7nOhCp26zqo,netherlands,3,geography
7nTC398KiPM,therapist,11,profession
7ob8md8RHzg_1,hop,6,action
7poFsrrVPVk,commerce,5,commerce
7qLPwuH3tVw,they,4,relation
7r-E5BNnbZU,shocked,3,behavior
7rmoeayLR8Y_1,steel,8,metal and minerals
7rvnsRkA5WU_2,area,10,geography
7s75Cr5aSJI,shutdown,5,process
7sR29KFzUog,touch,6,sensation
7spvXhsm6k0,proof,4,miscellaneous object
7swvJrXBA3I_1,family,9,group
7tUKe_6Lxpk,baton,11,instrument
7u54vvW1UKQ,rajdhani train,3,transport
7usxzuFAysI_1,year,5,time
7vVeFsNN7uA,mason,5,profession
7veKecqLRlM_1,stove,8,utility item
7w2Aev6pww0,rule,4,authority
7xLp4cKj5eo_2,spherical mirror,9,physics
7xT3gRg4lpk_1,wealth,9,abstract
7zKiKasH-ec_2,pink,12,abstract
7zYJmIUn870_1,earn,9,profession
8-KFF8qu6IY_1,vadodara,6,geography
8-ifVHALpCw_1,endorsement,9,banking
816BojVf1nk,tata mobile,5,electronic and electrical
81n3FI_Di84_1,interrogation,10,legal
82w5E_szSfs_2,cylinder,12,math
83gKsBHpPOM,aspiration,4,abstract
83vmd1I6Q4U,carcinoid tumor,8,medical
83zhg0Uf5jE,ceiling,13,construction
84G6by8Z7Ak,surface water,14,geography
870f18p-XdE,save,4,action
88Uj27nX_f4_1,bad debts,8,banking
88cVTMvw2fw,garden,4,construction
890291gO6Io_1,debt doubtful,10,banking
8A3qKZoz1ik,degree,5,education
8AKc3tUUqso,sweet,4,attribute
8CfsiPsHoQs_1,hearing aid,8,sound
8CsqDF-3gGA,suppress,4,action
8D3_VYGa8Zk_1,terrace,9,construction
8DJVQADbpd0_1,cook,5,foods and drinks
8Dx2cvy46lU,yardstick,8,utility item
8EF9j5VqHzw,calendar,4,time
8FU08s4mBkI_1,iron,7,metal and minerals
8FkwA1OENww_1,cold,5,sensation
8FuV0BKlSrc_1,punctual,7,attribute
8G5NgkTRK8s,capital,4,legal
8HEymPeiThc,network,9,internet
8I__oqg4_eE,total,4,quantity
8JwPiK_tqTA,jet airways,6,transport
8K2LbLuX1_s_2,noise,9,sound
8KHW8o8XZb0_1,drama,6,action
8L3-sQV1BmU,divide,5,action
8NUflCsxZS0_1,frank,6,behavior
8NqmODtSLgI_2,red,6,abstract
8O-mQYCFWoA,pakistan,4,geography
8ODE1njkZv0,committee,4,group
8OS9z5a2VfI_1,depreciation,9,comparator
8PEVM1nTgqg_1,respect,7,gesture
8TKDYaZqEFA,puppet,8,miscellaneous object
8TXKaIN4emc_1,yellow,8,attribute
8Tsv4klWWuY,mechanic,6,profession
8UMcB8ZkgTk_1,payee,8,banking
8VeV3_Y6Olw_1,fax,8,electronic and electrical
8W0rN_UGUDM,positive,4,abstract
8WAJ_vejYOo,vegetables,4,foods and drinks
8WNV-TgaJTs_1,revenue,9,banking
8WOkDhrU_Rg,sleeve band,10,utility item
8ZD3FvK3NYY_1,yesterday,6,time
8Z_T-zrBEr8,royal enfield,5,organisation
8Zq6uAa16MQ_1,daughter,10,relation
8_1PBGMAj9w_1,giraffe,6,flora and fauna
8aKZBVKWE5g_2,orbit,13,astronomical
8arkJfd_jyQ,writer,3,human
8axJ8fy9vI4_1,hate,6,emotion
8bC_BlQw_eQ_1,earthquake,7,event
8biyNZmIKsk,limit,4,metric
8c6jcLTId-8_1,hire purchase,10,banking
8cHmxgUpFyM_2,inelastic,8,substance
8cz9vIAyOPE,period time,5,time
8eae5jZQ1zo,clever,5,behavior
8edWFVV1lo4,projector,4,instrument
8fqQ2nm3B4Q,stare,6,action
8fuKz0wYhWw_1,uncertainity,8,time
8gAE5cho4ck,office,3,organisation
8gOeGenGvfg_1,card,5,utility item
8gULClzsbQE,video card,13,electronic and electrical
8gdHlsqexzI_1,insect,8,flora and fauna
8gg1c5ZzWQc_1,toilet,6,construction
8gs46_Woylk_1,monkey,6,flora and fauna
8hLvImVhOJM_1,fingers,7,human
8hPNnF65IMg,good afternoon,4,greeting
8iMs1y81En0_1,temperature,7,weather
8j0lxGLcgRo_2,property,9,banking
8jmBwGIKPmg_1,lfc,9,banking
8lbfynog1yQ_1,annual report,14,banking
8m3p1BEhCUw,virus,5,medical
8mXwd_VuW1k_1,our,5,relation
8m_WUuSGZHg,pencil leg,12,wearable
8m_cHzTpmeY_1,satisfactory,6,attribute
8mb_jgrFdeE_1,crayons,11,utility item
8pLSdUH-S5U,amritsar,4,geography
8pXV8kLacAI_2,interval,10,time
8pfW3gmsue8,away,4,spatial position
8r5QmLFv9Jc,bath tub,5,utility item
8rbvjjFfIPQ_2,gamma ray,10,physics
8snFGrMOv8c_2,reversible,7,attribute
8tC5fhomuPw,row house,14,construction
8tF644BWKNo_1,ganapathi,6,religious
8tgBgXrOn6Y_1,rice,5,foods and drinks
8ucWkX-wRrk,pilot,5,profession
8vtQX3cugYc_1,proceeding,8,legal
8w-jGg00BJ4_1,necessary,6,comparator
8wI11m_OvYo,business,5,banking
8wgrPnyzpMw,where,3,abstract
8xNtPv0InYE,mild steel rod,8,instrument
8yWcdPX31pM_1,village,6,geography
8z04XWMENWY,secretary,4,profession
8z32TzNwU7U_1,proud,6,attribute
8zNQTYikGX0_1,him,7,language
8zVGtdn_NLc,cropping tool,8,instrument
8zg5kbu8ZMA_1,pant,6,wearable
91WkA3SEDpM,noise pollution,6,sound
9200bHjUzac_1,germany,7,geography
922S3GXI7eI,meet,4,group
92HuQ3Vr13Q_1,curved,6,math
933fIHNLS9s,nurse,6,profession
93GUaFv2z84_1,bury,8,action
945eoq95GKM,rhinoceros,5,flora and fauna
94KSlCCbBf0_1,dollar,6,commerce
94r3k7n7oTs,prove,4,action
94yey9jGdsE_1,dish,7,utility item
95KlTHhKlmk,weekly,4,time
96JTPuAvmno,hard,4,quality
977nahhu-Zk,socket,5,electronic and electrical
97UeCMhqWxw,top,4,comparator
98QpyN3f8ZU,jackfrui,6,foods and drinks
98UHa9YGWMg_1,confirmed member,10,human
98wq5RZYq90_1,age,8,stage
99N6O7wQL6o,online editing,12,internet
9A6I1vyyc4s,summer,5,weather
9AR3EYXYTNk_1,valuable consideration,8,abstract
9B91YNQuBTg_1,purchase,6,action
9BJ5ZQixW34,die,4,stage
9BMHwqCSjag,georgia,4,geography
9BvwAQ7c9-c,cd,4,computer
9D6zt9-uP88_1,flexible,6,attribute
9E_Rr4c5UUc_1,island,9,geography
9FCa_zHS4-k,recognize,5,action
9GJUdPIquG4,newly married,12,geography
9Gb8falrx1Q,adoptive parent,12,relation
9Gl6dhM-XAY,law,4,legal
9GqUoFtKfNE,title bar,15,attribute
9HSEWDsdxgI_1,chair,6,utility item
9HpOx_E5Q9Q_1,cough,6,medical
9IFKjY7Uuw0_1,museum,6,geography
9Iq8DWRoeJA_2,gram,8,metric
9JgVee1UGmI,on the basis of propagation,15,physics
9KMPc_T4bU8,guess,5,foods and drinks
9KZbTecPlh0_1,singapore,7,geography
9LDQGtFRVhI,christmas,4,event
9LMQNfNdfRQ,high court,11,legal
9LWMsCmHhaQ,piece,7,miscellaneous object
9LXAp02OXko_1,pilot,8,profession
9LjYLI7ma7Y_1,retire,8,action
9MUevtG3yYc_2,optical fiber cable,11,electronic and electrical
9NyNlhJnyng,tortoise,5,flora and fauna
9OWi_u40bd4_1,paws,6,flora and fauna
9QPvSQjo2oQ_1,cash book,10,banking
9QYn422W2pU_1,tax profession,10,legal
9R8mO744RdM,cell,9,abstract
9RdiJAmwOtw_1,age,8,stage
9TAdXqb-qcs_2,year under report,9,banking
9TcOdm_p8dc,during,6,time
9TzR_2DZEKk,muffler,9,wearable
9VYxltnFK9k,hemophilia,11,biology
9VvSEg2LUHw_1,rent,6,legal
9WpI_sLgb00,christmas,4,event
9ZFVsuD_DOA_1,month,6,time
9ZaH5h9D4yI,auger,7,instrument
9_PxbDV7BcU_1,camel,6,flora and fauna
9bDbETVM0r4,offline editing,9,action
9bU0eltCrYQ,world association of sign language interpreters,4,organisation
9bwbusx_8ik_1,square,13,math
9cFEgJEFFB8_1,horns,7,biology
9cRQJXVdE3I_1,instigate,7,action
9c_bONRs12w,geography,3,geography
9e62cz2TIdo_1,angry,6,emotion
9e7G2jc3tso_1,christmas,7,event
9gARyCGe8sY_1,cow,7,flora and fauna
9gZg_sd9G88,sheep,6,flora and fauna
9h1DKNgyPZM,cuffs,11,instrument
9hfrwKx2js8_1,concentrate,8,sensation
9hyc0l2c7I4,complainant and complaint,10,legal
9in2Hz7k60U_1,house,8,construction
9j49KqnHN3s,blindness and low vision,6,medical
9jIu7tBsX70,herps virus,5,flora and fauna
9jYJjEHnKTw,bank of baroda,5,banking
9lETXfWFER8_1,shoulder,8,biology
9l_mPRyG3Lw_2,wave length,12,physics
9nYAc6GEbNo_1,oath,5,legal
9odwds_amPo_1,medicine,7,substance
9oigD1xSV-g_1,warning,6,legal
9oo3hDRFIhM_1,brain,9,biology
9pEAebpmkS0,carpet,6,utility item
9pRb9SzUagk,curing,13,medical
9qIeBRYxhjI_1,partnership deed,10,relation
9qLTvYXHLdU,amount,5,metric
9qhBPFXW-b0,cross belt drive,13,machine
9qlCI50wdzY_1,unlucky,7,attribute
9r4aaMyWBvo_1,teller,10,human
9r5BkbHQKg4,sailboat,5,transport
9rOnDWXhyaU,should,3,language
9sK2PFaxoHw,upset,4,behavior
9tcU1uGTnFo,composition of milk,6,foods and drinks
9tph00_pAf4,winner,4,human
9uNB69GAxtk_1,plumber,6,profession
9uSE_BJx1Po,bad,3,quality
9vvemJ0nr-E,without,5,abstract
9wsyF_yvjfQ,nematology,13,biology
9xgeOH9Jl9U,wake,4,action
9y_XoHypC2Q_1,coat,7,wearable
9yuJzZDgPRw_1,birth,9,stage
9zh_TIspgro_1,seconds,6,time
A-DmE3OOAfU,electricity,4,physics
A-OYsPfNlNA_2,horizontal,7,spatial position
A-XKL0nXLoA_2,explain,8,action
A0JzS62h92w_1,butterfly,6,flora and fauna
A0fQyTZj4Mk_2,electromagnetic wave,12,physics
A131AL5rAPU_2,reflection,8,physics
A2flwWtlgdQ,politician,4,profession
A2t3ucbTnzg_1,debit advice,11,banking
A3E7kL78NRs_1,shiva,6,religious
A3QOVwivz4Q_1,foreign,7,geography
A3v05__5wIs,types of farm planning,13,flora and fauna
A3vRjp3UwrE_1,legal claim,9,legal
A4RELg59BW8,butter,6,foods and drinks
A4WC9h-V7gg_2,cone,12,miscellaneous object
A4s4g4tpDwQ_2,electrode,10,chemistry
A6OkMmLkj50_1,tear sheet,9,action
A6f3QRzvHV0,next year,4,time
A7GtKqvxPNA,can,11,utility item
A7Z8eaNDLGg,director,6,authority
A8fPXgxSQ-k,aeroplane,4,transport
AApcKicSfHU,haji ali dargah,6,religious
ABHbs7wII44,security guard,4,profession
ABSyPhV0SCw,thread gauge,14,instrument
ACJG5VeKrvQ,dust,6,miscellaneous object
AD8RcVimCyw_1,distribute,5,action
ADOlYPfw_T8,funds,6,banking
ADgKP4UpMkg,raster graphics,15,computer
ADtWeEnpLfY,wind,6,weather
AEfFAtmkt6o,that,5,relation
AEjUapb4Iwc,assam,5,geography
AF8n5CAR0m0_1,hole,6,spatial position
AFV4rZ8HFUI_2,electronics,10,electronic and electrical
AGADAbFPPH4_1,shoulder,7,biology
AGSQnRV3FY8_1,full moon day,9,event
AHrIksqU13s,earth rammer,9,machine
AJ0UWA48X-g,abdicate,15,action
