uid,gloss,duration,category
NkFzajnrYkA_1,method of accounting,10.0,banking
NkQLCSHvZcY_1,field,8.0,geography
NmTBx9PgX-I_1,quality,6.0,quality
Nn3ooGh1n7w,rude,15.0,attribute
NnETy9fmveQ_1,small enterprise,10.0,commerce
NnGjm_iFM1s,vent,11.0,wearable
NnUnWcgPFC4,digging bar,6.0,instrument
No2J7utvqrg,ballon pump,6.0,machine
NoKq5zdDsQk,smile,4.0,action
Non0cu5dbSs,party,4.0,event
NpQQCK0Yk_g_1,taluk,7.0,legal
NpTKGzsDGoQ_1,par - at,8.0,comparator
Nqh6_B0gfec,adopt,4.0,relation
NqnV9iNS62M,reproduction,14.0,biology
NqtEH9nZexY,water logged hedges,12.0,flora and fauna
Nr80alTAMrw,baseball jacket,12.0,sport
NrQ-7PGyl70_1,output,8.0,miscellaneous object
Ns3lBPP73Jk_1,taxi,6.0,transport
NsQZ8by-g_k,sibling,4.0,relation
Nt5QgTWqBcU,olericulture,12.0,biology
NtnfUEDzoPo,telangana,5.0,geography
Nus1qk-Khiw,north-east,5.0,spatial position
O-o5XXFpqEY_2,heavier,8.0,comparator
O1DOtxdULkQ_1,misbehaviour,9.0,emotion
O1HMV7OKCZs_1,cheque gift,10.0,banking
O2_ZeoKvo5I_1,queen,7.0,authority
O4CkLiyI2a4,shearling,8.0,action
O6YJgD20e2g,goodbye,5.0,greeting
O8jMsqDMiRE,who,4.0,abstract
OBHeVltjXT0_1,young,6.0,attribute
OBPTV3YthOw_1,out,6.0,spatial position
OC3FU_0GKBE,astigmatism,15.0,medical
OC4C5-lLWxc,float,6.0,action
OC7HHIF25ik,box,5.0,utility item
OCDSqlCaWlA_2,refrigerator,10.0,utility item
ODNZ6nd7uls,actress,14.0,profession
ODRI_ATiWnM,jagannath ratha yatra,6.0,transport
OE5sct8DJxM,cock,9.0,flora and fauna
OEZKlgaRH4o,alarm,4.0,utility item
OEm1Uov-v9o_1,training,11.0,action
OGO8HQ6ZYUg_1,overtime allowance,9.0,banking
OJqZgTGpghQ,deal,5.0,commerce
OL-CqbpYr8w,quiet,4.0,sound
OM_yE9ewbcM,digital electronics,13.0,electronic and electrical
ONhI6iem9kg,hat,3.0,wearable
OP_7FlLGoAY_1,premium,8.0,attribute
OQ1e6lpNybo,maha shivaratri,4.0,event
ORU-AfSTIwI,rip out,10.0,action
ORwg4bg9aeU,rock gardening,14.0,entertainment
OSRpGh3d0cI,long term,4.0,legal
OTUecrbGM7E,roof griders,11.0,construction
OTfPJGdUm50,nature,5.0,biology
OTtrGki5gQg_1,angel,6.0,religious
OU-XIIEFnw4,garage,6.0,construction
OUVv-5cwFaE_1,dosa,6.0,foods and drinks
OUr2XSyxfsY,seminar,5.0,event
OX23xzI_GhY,land,4.0,geography
OXmN5c7MCUk,kumbh mela,4.0,event
OYENl3VfTb4,south indian bank,5.0,organisation
OZ2IdcRTgrs_1,insurance,8.0,banking
OZp4PyHgUC8,public gardens,9.0,construction
OaQqutxOEAE_1,eagle,8.0,flora and fauna
Oamv71HbOMA,apex court,10.0,legal
ObJnMFN4KQg_1,company joint stock,12.0,commerce
ObVcGiVYofE_1,forged,9.0,quality
ObwZnI075E8,melt,7.0,process
Oc7vrILPpCQ_1,first charge,8.0,banking
OcBBb1cbZqc_2,natural,9.0,biology
OchKEyyyoF0_1,money order,9.0,legal
OelZVA_CCzo,superficial,6.0,quality
OfGkvEa9C-A_2,object,8.0,miscellaneous object
OhE6VRcxlKA,disc brake master cylinder,14.0,machine
OhHLtn0U6K0_1,initials,8.0,banking
Oiewyo7WQ4w,netflix,4.0,organisation
Oittiy14URk,left indent,8.0,attribute
Ok6fbvE1cu0_1,alarm system,11.0,electronic and electrical
OkHQG79PRCk,classification based on the transplanting capacity,14.0,action
OnqiVVsNE8I_1,locker,10.0,machine
Op97JG5142c,kinds of honey bee found in india,10.0,flora and fauna
Oql_D1R8kVE,building structure,6.0,construction
OqzxnQ6fGIw_1,out of print,8.0,event
OrOlKiBzVAY_2,molecule,11.0,physics
OrlYpvp8gnI_2,condition,7.0,quality
OrrlfNA40zg_2,perpendicular,8.0,math
OsRTZjf3msw_1,disbursement,9.0,banking
Ot-XctUkMY8,buddhist,4.0,religious
Ov-hdZ4oacg,marry,5.0,action
OvDIlDiFmnU,school,3.0,organisation
Owp1cwVnCok,question,4.0,abstract
Oz4iaojP1LQ,retention of moisture,15.0,biology
P-0wocPMVyQ,tagetus,11.0,flora and fauna
P-k3HOBisv8_1,i,6.0,language
P18HvmCotMU_1,information,7.0,legal
P1WDAwasyoI,safety goggle,9.0,wearable
P29jupnZniw,close up,8.0,action
P2If73nwzYs,tabernaemontana coronaria,11.0,medical
P2abspkSU_s,able,7.0,abstract
P3LobzeDo9E_1,sad,7.0,emotion
P3LqZYt2U30_1,economic,11.0,education
P3MpvLubTKw,sms notification,10.0,internet
P3pALl9igN8,flatfoot,11.0,human
P4bcxgldVSQ_1,benefit,7.0,banking
P5CapJo7Oe8_1,overseas,7.0,spatial position
P5Dty8Ecdek,nuncupative will,10.0,legal
P6e7z3qKweg_2,fossll fueis,10.0,substance
P7aSfqQTkTk_1,yourself,7.0,abstract
P8c9TRiU7HI,invite,5.0,action
P8nCFvhToww_1,remind,8.0,action
P91b_WSLDa8_1,system,9.0,instrument
PAkQhoRDVMQ,debug,11.0,computer
PB7rn__dcKg_1,fan,6.0,electronic and electrical
PBPb-_V8A_U,mouse,5.0,flora and fauna
PFALmbyUi5A,microphone,5.0,electronic and electrical
PGYE6puPzKU_1,chappels,6.0,wearable
PGbVUlqDu1A,hawker,14.0,profession
PGdVl8-IzJA,mother tongue,7.0,language
PGrGJBQGm3E_1,sales retum,8.0,banking
PGzUbRs5KcE_1,stone,7.0,metal and minerals
PI1wVAKM9t0_1,true copy,8.0,quality
PI8mabNvaE0,netaji subhas chandra bose,6.0,human
PJtAsebnGrM,convertible  collar,7.0,wearable
PK4bvgOLUWs,try,4.0,action
PKLiUylI7jY,beetroot,6.0,foods and drinks
PKi9kC2RNzo_1,fluctuation,10.0,action
PLF4Zs0Q80Q,ball room,11.0,construction
PLtRFkjPkxo_1,genius,4.0,behavior
PMUPf08r0Jo,tecoma stans,11.0,flora and fauna
PMYXK-B1Few,hypoxia,10.0,biology
PMv7R76mAZA,rowdy,6.0,behavior
POwFUYdLjX8_1,sailor,8.0,profession
PP3bE6cjRdQ,mouth spray,4.0,substance
PQoocuBF2f8_1,go,6.0,process
PRDX6PAOvF0_1,rhinocerous,6.0,flora and fauna
PSB4z3DAScs_1,volley ball,5.0,sport
PTv4C3vii08_1,surcharge,9.0,banking
PUDnvoajVUk,office branch,7.0,organisation
PVdmrokA81k,record video,4.0,action
PVhCsYKStLI_2,put up,7.0,action
PWHh7NmzzV4,special,3.0,attribute
PWLWkd68QIA,notch collar,10.0,wearable
PWWRIQ49qHs_2,tally,9.0,gesture
PWi1hx2Omgo,jewelery,6.0,utility item
PWuJv2FHsvA_1,bed,8.0,utility item
PX-5cHBSak0_2,uranus,10.0,astronomical
PXEWAfcfs_A_2,appreciation,8.0,emotion
PY11Ny4fz3A_1,paid up capital,9.0,banking
PZONaOEO8AQ_1,small,7.0,quality
P_o20L8zhHU,themselves,5.0,relation
PaOVb_cMohw_1,hindu,5.0,religious
PaXZzVi_OsY_1,region,6.0,spatial position
Pbf2EXs2e4k,catch  stitch,11.0,wearable
PbfCur5zsw8,poison,9.0,medical
PerHf9tanw0_2,anticlockwise,8.0,metric
Pf8tWovZQ2U,baluster,7.0,construction
PffO6Uac1uY,permission,4.0,abstract
PiSY8MIVoMs_1,ice cream,6.0,foods and drinks
PijCNItuc1E_1,site,9.0,construction
Pj0MkbEahC8,toothpaste,5.0,utility item
Pl5J3391Pao_1,cash remmitance,10.0,banking
Pl5cCJ2SVN8_1,junior,10.0,attribute
PlEUE-SExy8,canara bank,5.0,banking
PlYZEnLNpdQ_1,shipping freight,10.0,transport
PnAOEoaN0tU_1,rotate,7.0,action
PnwR2TZB_9w,pickpocket,13.0,action
Ppbq_RDljyA_1,france,7.0,geography
PqftjzLnMEM_1,stock,6.0,banking
Pro1Tbg-LE8,swap,3.0,action
Ps4VoPyMAb8,baseball,5.0,sport
Psd08qZsYnQ,word pad,9.0,utility item
Psk7z4TM-yM,wiring,13.0,action
PxXzMm43V0U_1,accuse,6.0,action
Py0R_2XywOQ,capsicum,5.0,foods and drinks
PyQVgJzE2-Y,electric car,10.0,transport
PzT1paHu8C4_2,photographic camera,8.0,instrument
Q-S63Q62ZiU,venezuela,4.0,geography
Q-Sg1afVMsE,flowers for pot,8.0,flora and fauna
Q-jSZX4uAjY_1,coal,9.0,metal and minerals
Q0HKbrbAj0A_1,chief,5.0,authority
Q1zbpcSoTws,cataract,7.0,medical
Q2gjYvb7fcE,birth defect,10.0,medical
Q3oaDDt1Yc8_1,record,7.0,action
Q4WiRFOlOu0_1,easy,6.0,comparator
Q5uGiH8-uQk_1,paint,7.0,action
Q65na_iR_HQ,messages videos,6.0,internet
Q7Ggc0qz3Jo,ridge board,15.0,construction
Q7rYOmLAa2o,nigeria,4.0,geography
Q7wCb9WlhA0,counsel,3.0,organisation
QBbAwvlhH0o_1,below,6.0,spatial position
QBg2Y55juuY_1,football,7.0,sport
QBjMKvsK1sk_1,black board,6.0,education
QE4UkDB3MyE,you,3.0,relation
QF-_qNWaBaU_1,voucher,7.0,utility item
QHpNcX0Ugsc,mongolia,3.0,geography
QIL8ey6N_vs,red rot of sugarcane,10.0,flora and fauna
QIXGt2ddetI_1,bedroom,10.0,construction
QIaK1zBDLkE,cambodia,3.0,geography
QJDAMIo3A6Y,diwali,4.0,event
QJDOHjM9eb8,beautiful,3.0,attribute
QKEuQ32GLNc_2,electrical tester,9.0,instrument
QLWJMrs77Kc,electrical burns,9.0,medical
QLx1uWXhB1g,abstention,11.0,action
QMFllz8bqbI,zipper,6.0,utility item
QNqJ9kQ5xT4,norfolk jacket,9.0,wearable
QOXSBvW5Pds_2,zero error,8.0,quality
QRTBO6eAlFY,adult,4.0,stage
QRtqJ1CnS0U_1,cave,9.0,geography
QSdgD2M4Xdw,word,4.0,language
QSg-1wqJezg_1,ask,7.0,action
QT4Su3HeNoE_1,under valuation,13.0,quality
QU-ZlgFpBVw_2,compression,8.0,physics
QVZZq9BDyhA_2,interference,9.0,process
QVrRwXgj7GU_1,worth,7.0,abstract
QWN6Q7XTChg_2,rhythmic,11.0,sound
QWrJAZS_jNk_2,quota,7.0,banking
QX2YCbSelwo,rjd,6.0,politics
QXQ8ILhehkI,thirteen,4.0,math
QXRCiVRaHsI_1,these,5.0,relation
QYnm3ITnMb4_1,product,7.0,miscellaneous object
Q_wBjlTT4GY_1,dim,8.0,attribute
QaB25cChRXc_1,courier,10.0,transport
Qb3nTAfOz2Q,country,7.0,geography
Qc72veU0a6g_1,ball,5.0,sport
QcQGHMntX5c_1,signature,7.0,readable
QdOmsCK3gHg_1,jam,6.0,foods and drinks
QeNE9BjginQ_1,specimen,10.0,biology
QfGq9Md-D2o_1,cash receipt,9.0,banking
QhgyOz4p-iM_2,stepdown transformer,15.0,physics
QhhIAUupAeo_1,nut,6.0,instrument
QiHtCEo3nEk,paper clip,5.0,utility item
QiX_rb7Lm3I,close friend,6.0,relation
Qiit5KIeWFw_2,music,9.0,sound
QkHS0W8x2M4,bellboy jacket,5.0,wearable
QkIAlWUDxPo_1,account head,12.0,banking
QlvGeWOzc-0_1,south america,8.0,geography
QmCEr-G9Nug,bus conductor,5.0,human
QmWhfW8wyMs,start,5.0,stage
QmxDpQ8YY9k_2,refusal,6.0,abstract
Qn3Yf2GDWn8,states,5.0,geography
Qom3R9ndKoc,regulator,5.0,electronic and electrical
QowRgF354O8,quarter,12.0,math
QqBeIG-uvM8,camouflage,9.0,attribute
Qs2XJTA7LWU_2,potential energy,11.0,physics
Qt7PxYKRi7c_1,write,6.0,action
QtR5-M2w3RQ,consent,6.0,process
Qu5KH6X5dd8_1,he,7.0,language
QvOMfMtfb7k_1,rate concessional,6.0,banking
QvuS8pyY2a0_2,decimal,9.0,math
Qwa5c4aDFaY_1,heart,8.0,biology
QxTqhAxngF0_1,sub head,9.0,authority
Qy07r-5SdkA_1,little,6.0,quantity
QyL43-YjgK8,nice,4.0,quality
QyxD5H8-cHE,slow passenger train,5.0,transport
QzFmQvfUaa0_1,self balancing,9.0,attribute
R-IpftpYr2g,bored,5.0,attribute
R-fKz1aaXRI_2,random motion,11.0,physics
R22GF3-wqUY,traditional,5.0,abstract
R3jDoLjKAa0,bias cowl dress,9.0,wearable
R3s7Vetdseg_2,wind energy,9.0,physics
R4uJr2ys09Y_1,affidavit,11.0,banking
R5k5q5laIfk_2,calorie,10.0,foods and drinks
R5lzZf3MVaY_1,sanction,5.0,legal
R6ILTJGPlUo,goldfish,6.0,flora and fauna
R7P29MkehIM_1,plastic,7.0,miscellaneous object
R7lhpy6_niU_2,angle of refraction,10.0,physics
RCd8Aat8xa4_1,hockey,5.0,sport
RCdDeF6erqo,chamber,15.0,construction
REPEztEF060_1,envelope,6.0,utility item
RGDTXsCvZBQ,thousand,5.0,math
RHetQGTr7nU_1,continue,6.0,process
RJ2_mx6DsmA_1,brush,5.0,utility item
RJVa8OUU9pA_1,close,5.0,action
RKMKhsFem98,jd u,4.0,politics
RN3kLXQdNcc,paramedic,7.0,medical
RPzCiRXVcr8,meager,4.0,quantity
RQ02eJz61lk_1,mosque,6.0,religious
RQEHiQQ25bY_1,ambulance,7.0,medical
RRX3vZmNyw4_1,sound,7.0,sound
RTvZD8AZs64,large,4.0,quantity
RVKZfvYZHks_1,cheat,6.0,action
RZymw-Gk26s_1,denomination,12.0,banking
R_6XeLEZzu0_1,proforma,8.0,legal
R_GaklgD4bY=-,,,
Ra22ZVhrcxw,revise,13.0,action
RaTUMGgYYTY,pdp,5.0,politics
Rah844Dfxf8,water lifting equipments,13.0,electronic and electrical
RbTU0PE3ebM,notification,5.0,legal
Rc4vFhGRgIs,cat,4.0,flora and fauna
RcWDXAwySlM,power sockets,6.0,electronic and electrical
RcZ64U1ydeg,clown,7.0,entertainment
Rd6B7wNJ2wQ,pair,6.0,group
RdhTo_18rQg,sightseeing,6.0,entertainment
ReA3MBOOJZU_1,secondary,8.0,attribute
ReGozpDkRcc,dream,4.0,behavior
RfhBkV1VBNo_1,tribunal,6.0,legal
RhS6nAUP3C4,united kingdom,3.0,geography
RiAJCOudSjM_1,interim,7.0,profession
RiyB_IpLUoA,chamfering,7.0,process
Rj6pX9wzxqA_1,sister,13.0,relation
RjI4uWN3FXg_1,potentiality,7.0,attribute
RjlLl95EtCQ_1,half,9.0,math
Rjv2fm62JAY_1,claim,8.0,action
RlIkYzzsHpg_1,at,6.0,spatial position
Rloiqc9KybA,brick,4.0,construction
Rmwh_Cfw9GE,draughtsman,7.0,profession
RmxC2ESB77I,milk adultration,9.0,biology
RnbKUzEYGq8_1,reconsider,7.0,abstract
RnqeyToK1I8,drizzle,7.0,weather
Ro2y0_fypc4_1,signal,5.0,gesture
Roe3st2xwgQ,disability,4.0,biology
RorIn-P_3DI,have,4.0,action
RpZGZHEgtYI,bake,4.0,foods and drinks
RpoDGwIp43s,hotel,5.0,construction
RrtHIJ1gjL0,dicoty ledoneae,11.0,flora and fauna
RryRyaLEaeM,arc welding,15.0,process
Rs0EKMMQqPI,kenya,3.0,geography
RsVR6VKYIbw,section  admin,11.0,authority
RtOOeGlFdh4_1,head office,8.0,profession
Rty4lN6R8LY_1,car,5.0,transport
Rv7YAemJwp8,revolving chair,5.0,utility item
RwIFUiFGMGw,luck,4.0,abstract
Rwtcr4Lp9TQ_2,irreversible,8.0,attribute
Rxj7JFcWujk_1,van,6.0,transport
RxqkJA2EG0s,identity card,5.0,utility item
S-BjndLCySU,plum,4.0,foods and drinks
S-v0z93Qc6I_1,roll,8.0,action
S06jHWa7Brk_1,whistle,5.0,sound
S1eFafNFNOE,switzerland,3.0,geography
S21lcUrY_pM,approximate,4.0,metric
S23VB6dVnw8_1,introduction,9.0,process
S3pN7MBKPU0,smell,5.0,sensation
S4GZ0J3GZvQ,sweden,3.0,geography
S4Ygl6RqD98,idfc bank,5.0,organisation
S5iQxTVeKNE_2,dry cell,8.0,chemistry
S9wg2vb8-Aw,bandage,4.0,medical
SBeMy0KGdEw_1,refresher course,7.0,education
SCNfdbheXqo_1,succession,11.0,relation
SCd7SRCOr9o_1,first floor,8.0,construction
SEYjG-0Mi3U,death row,10.0,event
SEmdCAG7t24_1,regulation,7.0,authority
SEuUIH_SeVc_1,balance sheet,11.0,banking
SF7r2SG-fck,desktop cleanup wizard,8.0,computer
SG-B3o7bMAc,since,4.0,time
SGsTDG4Awfk_1,fast,6.0,attribute
SHPaqAaE29Q_1,re issue,8.0,banking
SHsq8VSKV_M,korea,3.0,geography
SINe8jrjQfA_1,needle,7.0,utility item
SIR3vIJJECY,disease,10.0,biology
SInKhy-06qA,sign language,4.0,language
SIqQlHOR0JM,industrial building,8.0,construction
SJJSpU8MFDs_2,unit,7.0,metric
SJrFnoOcTcI,spherical structure,14.0,utility item
SKlTYkUBVvQ_1,boy,9.0,human
SKzJwTW4NQ8,dairy science,9.0,profession
SMEVutE0yBw,excuse me,4.0,action
SOkA4zA7ahE_1,jeep,6.0,transport
SPVkNI9K4wA_1,calm,8.0,emotion
SPqwUnfpXvg_2,octal,8.0,math
SQ6O9z7AJpM,hydropneumatic sprayer,14.0,machine
SQXRw3c2dYw,utility of mushroom,7.0,flora and fauna
SQZyez6oDKg,plenty,6.0,attribute
SQsT1oeLr4g,cotter ring,15.0,metal and minerals
SQymUlHks-I,pram,5.0,instrument
SREF6XRNv0w,plumb bob and line,10.0,instrument
STJ38FSDE8w,part,4.0,math
STNM0hUpfhQ,long day plant,15.0,flora and fauna
STXgnu97Y6Y_1,kurta,6.0,wearable
STdeLMDk8Sc,jacket,4.0,wearable
STn1cOJ8Pms,boring machine,6.0,machine
SVIuCiTrn_8_2,observation,8.0,action
SWWKwdMT9qQ,close relation,5.0,relation
SYNNpD0n0U0_2,binary,10.0,math
SYlMAasD3Aw,extra,5.0,quantity
SZeSrHZy0dM_1,parsi,5.0,religious
Sb7r4EnLG-A_2,transformer,12.0,electronic and electrical
SbYK9K-klAw,double click,7.0,computer
ScstGTIjdOY_2,security convertible,10.0,legal
Sd07nnmlTAE_2,wavemotion,11.0,physics
Sd7e5qVlMB8,photograph,6.0,miscellaneous object
SdBirBu-dak,cause of action,12.0,action
Sh3P9rHIKOM,three,4.0,math
ShXISzBU1Ug_2,gas equation,11.0,physics
SiP1g7kh1nE,ms windows,10.0,computer
SiRYkIO7AmQ_2,video camera,11.0,electronic and electrical
SifysRkEATg_1,sly,6.0,attribute
SknrxI_nq64_1,postman,5.0,profession
SmgLg_SSvZg_1,supply,6.0,commerce
SoxMQgRbBsA,brothel,7.0,construction
SqIhCix7O9I,gas pipe,7.0,instrument
SqN3GrAvif8,construction contract,15.0,construction
SqjG2lMm-NU_1,god,6.0,religious
SqoYBOJfc9w_1,job consciousness,11.0,profession
Srl_Gk0vjLE,tattoo,5.0,attribute
SsDjl4tijyg_1,paying slip,9.0,banking
Sv-nLK45XFA_1,dasara,7.0,religious
SwLX5yOifFI,saina nehwal,4.0,human
SwLs3Kowas8_1,charge,10.0,banking
Swad8O2a5Qc_1,equator,8.0,geography
Swny54RpOVw_1,interfere,6.0,process
SwtT_BdLe3A_1,bitter,5.0,sensation
SxLd_Jwhy80,micromax mobile,6.0,electronic and electrical
SyRmYT523cU,sob,4.0,emotion
Sz-NQ2ENlqA_1,cauliflower,7.0,foods and drinks
T--ANw8Oxkk,uttarakhand,4.0,geography
T1M8kXkQJAY,pullet,11.0,flora and fauna
T3wOnHCetE0_1,daily list,11.0,banking
T45Hsn9ABV4,jordan,3.0,geography
T4BQsAvPno8_1,leave preparatory to retirement,11.0,profession
T4VLu2P-X9s_1,staff,12.0,group
T6vd9Criu48,six,4.0,quantity
T7afcYzRNU0_2,wattmeter,10.0,instrument
T7b0UnZEOvM_1,minutes,6.0,time
T8I_n42FuBc,plant physiology,15.0,biology
T8g7H3Ie5YU,boyfriend,5.0,relation
T976ElYJ-qY,enjoy,4.0,action
TBZtRv2owM8,bacterial diseases animals,15.0,biology
TCHTGgRtZeI_1,tender,12.0,legal
TDbdRtOwX10,ballast device,9.0,miscellaneous object
TDdKRcFO4k8,fingerspell,4.0,gesture
TDlj5kHwiTk,behind,3.0,spatial position
TGckzkVJiio_1,seniority,9.0,authority
THp4JJ3PWvo_1,dam,7.0,construction
TING64HUZ2k_2,ernission,8.0,action
TIlcuqK-fr8_1,delivery,9.0,action
TIr35oN6iSE,wallet,5.0,banking
TIzjrc3-71E,apiculturist,13.0,profession
TJJHfurpn-I,runs,4.0,sport
TJQdtS0Dkyw,section,7.0,group
TK3H8rmoV1Q,burger,6.0,foods and drinks
TKsGy30vLtI,environmental pollution,7.0,biology
TL4iZGEw9CY,neat,4.0,quality
TLN5DkTzcX8,quarrel,4.0,action
TLXAEKQwcBY,spain,3.0,geography
TLf8Uvxntpg_2,x ray,10.0,medical
TN5HogAE-fs,water pump,5.0,electronic and electrical
TNNoq5pS-WQ_1,volume,5.0,sound
TNODnmQ9R1M_1,spot and forward,10.0,action
TOK4IBhtuYI,giga byte,13.0,metric
TPCuCv8TjE8_1,cheque stale,9.0,banking
TPwPNPP1rpI,social,5.0,behavior
TQeI5Uixibg,pomegranate,5.0,foods and drinks
TR30xmE3v0s,battered child syndrome,10.0,medical
TRIMTrqzSOc_1,zone,8.0,geography
TSBR8lkAmaQ,bike silencer pipe,8.0,instrument
TSoaGw5OEb0_1,injection,6.0,medical
TW2KbOGRx2I,sex,5.0,biology
TXe-rPMd1q4_1,cheap,6.0,attribute
TXtLoo3D-xQ,wikipedia,5.0,internet
TYiNnkTwP0w,agenda,6.0,process
TZEYZ0PggwY_1,vide,5.0,action
TZkleWcH-wU_2,gravity,12.0,physics
TZqRg598wGQ,shower,5.0,utility item
TdwAJ3968lM,xbox,10.0,entertainment
Te9AcG7ugOc,present,5.0,time
TelHvRCbKco_1,account currency,13.0,banking
TftELGOtnLM_2,millimetre,9.0,metric
ThLhLlan5Yo_1,bird,7.0,flora and fauna
Ti-7CP2GtaI_1,leafy vegetables,8.0,foods and drinks
TihAh8jvRTs_2,exhaust pump,9.0,machine
TirzXnBaSt0,italy,3.0,geography
Tj5FRh9ASMU,sanitary pad,5.0,miscellaneous object
TkREyqdJoCI,discipline,4.0,behavior
TkWzFh1m6KU_1,run,8.0,action
TlGf_1YuYyE_1,pass to,8.0,action
TnGCg69kb1s_1,sports,6.0,sport
Tp0lrE7068E,matrimonial home,10.0,geography
Tpyp71m96Nk_1,clouds,7.0,weather
TqSyQEAlkU8_2,centigram,7.0,metric
TrCMG8Jm2_c,bamboo,6.0,flora and fauna
TrGBcTGTlhI,plunger,7.0,instrument
TspS8Y62sXs,pick stitch,11.0,action
Tuq_-EuFAhI,bonafide,11.0,legal
Tw2qPxlzf6Q,power duster,13.0,instrument
Tw8BsgjnKIg,mitsubishi motors,5.0,organisation
TwD2W_F22dE_2,calorimeter,10.0,instrument
Ty8eDa-6gQ0,water pipe,5.0,utility item
Tyn9hWjEn5A_1,how many,6.0,quantity
TziAcjoELVE_1,subject matter,10.0,education
U-3Gvctw8Do_1,access,9.0,action
U-MdJz1XGpg_1,paw,6.0,flora and fauna
U1TZROWBuoo,confused,6.0,emotion
U1jYplNZtN0_1,draw,6.0,action
U2W9kUCDsgU_1,university,7.0,education
U3w2AbN_8Og_1,safe guard,7.0,wearable
U4dnLRpeTN8,twelve,4.0,quantity
U4zeXOlfF2c,gift,4.0,utility item
U5lSxZnyve4_1,diabetes,8.0,medical
U8-__KRMRSM,photosynthesis,14.0,biology
U8TyoD2LxLU,dictionary,4.0,readable
U9WAeaZQgtE_2,soldering iron,7.0,process
UAHpTtftpWE_1,any,6.0,abstract
UB4Z8Wzkj5g,fixed deposit,4.0,banking
UD02Bmbm1kk,pro circle,15.0,utility item
UDCvZbi5eMw_2,humidity,14.0,weather
UDcg2skGRXM_1,brother,12.0,relation
UE2dRDkXVOw_1,stabilisation,10.0,process
UGFkd_LTNW0_2,thermostat,10.0,electronic and electrical
UGMQBqwFQzg_1,empty,6.0,quantity
UGX6actjbuM,dairy farm record,10.0,readable
UJHjwQ7yclM,welcome,3.0,greeting
UJe2UCSOExA,bone cancer osteosarcoma and malignant fibrous histiocytoma,5.0,medical
UK3lCFwSt7A,chilli,5.0,foods and drinks
ULLLdCsmxDU_1,lumpsum,8.0,banking
UMGZsGFUVcA_1,see,9.0,action
UMMYGhp1SD4,carrot,4.0,foods and drinks
UNNkbxYzexA,taiwan,3.0,geography
UOF_LN4gRRw_1,hindi,7.0,language
UOFozu6HCwg_1,cross,5.0,action
UOktZawGna4,band-aid,5.0,medical
UPBonZ_8HIM,life,5.0,abstract
UPh2mJTMLIQ,lollipop,5.0,foods and drinks
UQh8UwdcnBI_1,reminder,8.0,time
URJUqJrqo_8,wire stripper,10.0,instrument
URTZQEPHVxk,wholesale merchants,10.0,profession
US1v85XAz0c,ram navami,6.0,religious
USyI1R3TCr4,runner,9.0,instrument
UTkhiWX3IBk,wheat rust,15.0,foods and drinks
UWWGrijcLSs,criminal court,7.0,legal
UXoVPWIYL4k_2,uniform motion,9.0,physics
UY6S37YeDTE_1,cash,9.0,banking
UYS5jKTw0Ik_1,clerk,6.0,profession
UYYmJtinmNg,toffee,6.0,foods and drinks
Ua00PZ_-QKE_1,center,6.0,spatial position
Ua8OAMfzWAQ_1,pre paid,7.0,banking
UbEMzE9pxXU,absorption of water,12.0,chemistry
UbQHwZHQSRM,alternative,5.0,abstract
UbZzQI8wKY8_2,regular vibration,9.0,sound
Ubg4ASlf83o_1,cream,6.0,utility item
Ubkc3VIH4QY,side,4.0,spatial position
UceHJJVBBzU,grudge,6.0,emotion
Uctb3c7u__M_1,mobilisation deposit,10.0,banking
UdD80Owt1n8_1,kite,5.0,sport
Uf6P20S4HbI_1,register,7.0,miscellaneous object
UfA1NhqdyRQ_1,weight,6.0,abstract
UfJyWbJ_RpQ_2,error of omission,7.0,banking
UfYeaYNJV8E_1,from,5.0,language
UfZyeijqQeY_1,allowance,10.0,banking
UhtjXl2_OcA_1,bangladesh,9.0,geography
UivWWBHOnAc,child prostitution,13.0,legal
UjkcbDkHvxY,touchscreen,4.0,electronic and electrical
Ujw6xa-mmZM,temporary,3.0,abstract
Uk2g1CB1O2s_1,buyer,6.0,human
UksWdbYQW2k_2,natural gas,10.0,substance
UmIy-iRAW48,shaft,11.0,instrument
UoBpthYc-HE,u neck,9.0,wearable
UpDvz4TFXuY,garlic,5.0,foods and drinks
UrDzxGca4Vg,jal mahal,6.0,geography
Us3qUIzVN30_1,outstanding cheque,8.0,banking
UsfdUqWfoko_1,tum over,8.0,banking
UtDbK5h2P5s,advocate general,7.0,profession
UtIn2Jira9w,builder,6.0,profession
UuYeKt00J9s_2,battery,8.0,physics
UwWaRajzxt0,regular,4.0,attribute
UwjyKkkLN7o_1,remittance,8.0,banking
UxC_mC9iK-I,eraser,7.0,utility item
UyOvMtr_ZOE_1,lc,8.0,banking
UyuuFpV2QCg,extend,5.0,action
Uyx_b73fxUc,hearsay,15.0,legal
Uz_wWiAtIUY,thread,8.0,utility item
V-YrxoE9qBE,publish,4.0,action
V0VRDcoop14_1,duplicate,9.0,comparator
V1-w01T8L84_1,folio,9.0,readable
V1dlIBcgvjo,inner shell membrane,14.0,biology
V2MPSLmneX0,colour palette,10.0,colour
V2xejNSSroM,upper division clerk,4.0,profession
V3YYjAXQwmI_2,rectifier,10.0,instrument
V3bwmMHBHzE,engineering compass,14.0,instrument
V3nAp-Rq1W0_1,mtl,10.0,banking
