uid,gloss,duration,category,video_path,official_partition
1B3HK-qQTHI_1,share,7.0,action,CISLR_v1.5-a_videos/1B3HK-qQTHI_1.mp4,prototype
1B_wGNSS-uY,pink,6.0,abstract,CISLR_v1.5-a_videos/1B_wGNSS-uY.mp4,prototype
1CVlY8md0JI_1,hire charges,10.0,banking,CISLR_v1.5-a_videos/1CVlY8md0JI_1.mp4,prototype
1DMSk1W0LSY_1,amritsar,6.0,geography,CISLR_v1.5-a_videos/1DMSk1W0LSY_1.mp4,test
1EoEG8Pvc8Q,wifi,4.0,internet,CISLR_v1.5-a_videos/1EoEG8Pvc8Q.mp4,prototype
1F-Blrvtuos_2,south pole,12.0,geography,CISLR_v1.5-a_videos/1F-Blrvtuos_2.mp4,prototype
1FXtTMWGzMY_1,matchbox,7.0,miscellaneous object,CISLR_v1.5-a_videos/1FXtTMWGzMY_1.mp4,prototype
1FirQ_71-j0,ellipse tool,10.0,instrument,CISLR_v1.5-a_videos/1FirQ_71-j0.mp4,prototype
1FnNbApsiHg,poultry science,12.0,flora and fauna,CISLR_v1.5-a_videos/1FnNbApsiHg.mp4,prototype
1G3VZ_HWTWI,expertise,4.0,quality,CISLR_v1.5-a_videos/1G3VZ_HWTWI.mp4,prototype
1GJkBoBf-S0_1,stand,7.0,action,CISLR_v1.5-a_videos/1GJkBoBf-S0_1.mp4,prototype
1HI4TKdLMOw,sign,3.0,gesture,CISLR_v1.5-a_videos/1HI4TKdLMOw.mp4,prototype
1IQ2ygYhtG0_1,pure,7.0,attribute,CISLR_v1.5-a_videos/1IQ2ygYhtG0_1.mp4,prototype
1IZPvJn7an0,discuss,5.0,process,CISLR_v1.5-a_videos/1IZPvJn7an0.mp4,prototype
1Ih8aIET1t8,air deccan,5.0,transport,CISLR_v1.5-a_videos/1Ih8aIET1t8.mp4,prototype
1KCDw7XLgU0,mahavir jayanti,4.0,event,CISLR_v1.5-a_videos/1KCDw7XLgU0.mp4,test
1L1W-NyiguQ_1,mouth,8.0,biology,CISLR_v1.5-a_videos/1L1W-NyiguQ_1.mp4,prototype
1MKJ9LGRot8_1,race,6.0,event,CISLR_v1.5-a_videos/1MKJ9LGRot8_1.mp4,prototype
1MPaj2JcH1c,kotak mahindra bank,5.0,banking,CISLR_v1.5-a_videos/1MPaj2JcH1c.mp4,prototype
1Mh8DMTca88,tap,5.0,utility item,CISLR_v1.5-a_videos/1Mh8DMTca88.mp4,prototype
1N2-vwG1gMs_1,elbow,7.0,biology,CISLR_v1.5-a_videos/1N2-vwG1gMs_1.mp4,prototype
1NNgGxZWunM_2,semi solid,8.0,math,CISLR_v1.5-a_videos/1NNgGxZWunM_2.mp4,prototype
1NcamL3P63A,safe,4.0,attribute,CISLR_v1.5-a_videos/1NcamL3P63A.mp4,prototype
1NqEYBhtmZE,sign,5.0,gesture,CISLR_v1.5-a_videos/1NqEYBhtmZE.mp4,test
1O3tCXovrw8,humid,5.0,weather,CISLR_v1.5-a_videos/1O3tCXovrw8.mp4,prototype
1O9PueJaMDw_1,dhothi,7.0,wearable,CISLR_v1.5-a_videos/1O9PueJaMDw_1.mp4,prototype
1OGWcDShnx4_1,lorry,6.0,transport,CISLR_v1.5-a_videos/1OGWcDShnx4_1.mp4,prototype
1OPTSnDAImg,private,5.0,attribute,CISLR_v1.5-a_videos/1OPTSnDAImg.mp4,prototype
1OZTqBF7fFg,deposit slip,8.0,banking,CISLR_v1.5-a_videos/1OZTqBF7fFg.mp4,prototype
1PVMa5B3rMs,soup,5.0,foods and drinks,CISLR_v1.5-a_videos/1PVMa5B3rMs.mp4,prototype
1QOS_slPJS4,device setting,9.0,electronic and electrical,CISLR_v1.5-a_videos/1QOS_slPJS4.mp4,prototype
1R3n6vTHqzs_1,it,6.0,language,CISLR_v1.5-a_videos/1R3n6vTHqzs_1.mp4,prototype
1Rdm3h9voMQ_1,nepal,6.0,geography,CISLR_v1.5-a_videos/1Rdm3h9voMQ_1.mp4,prototype
1RxiKpQqaJM,online banking,5.0,banking,CISLR_v1.5-a_videos/1RxiKpQqaJM.mp4,prototype
1SPhtgudjI4_1,year of harvest,8.0,time,CISLR_v1.5-a_videos/1SPhtgudjI4_1.mp4,prototype
1STccvjvCKQ,selfish,3.0,behavior,CISLR_v1.5-a_videos/1STccvjvCKQ.mp4,prototype
1SWHwkSeN5M,assume,6.0,action,CISLR_v1.5-a_videos/1SWHwkSeN5M.mp4,prototype
1SkZMNfDITQ,hard drive,5.0,electronic and electrical,CISLR_v1.5-a_videos/1SkZMNfDITQ.mp4,prototype
1T-rlcPbebo,hygiene,5.0,attribute,CISLR_v1.5-a_videos/1T-rlcPbebo.mp4,prototype
1TZXeenr980_1,hope,7.0,action,CISLR_v1.5-a_videos/1TZXeenr980_1.mp4,prototype
1TiirpYN_W8,line,6.0,math,CISLR_v1.5-a_videos/1TiirpYN_W8.mp4,prototype
1ULJICYKp4E,grammar,5.0,language,CISLR_v1.5-a_videos/1ULJICYKp4E.mp4,prototype
1VHhWnMU21Y,ninth,6.0,math,CISLR_v1.5-a_videos/1VHhWnMU21Y.mp4,prototype
1VMQKUMCDqc,yoke,9.0,wearable,CISLR_v1.5-a_videos/1VMQKUMCDqc.mp4,prototype
1VYE8MAF6yY_1,hanuman,6.0,religious,CISLR_v1.5-a_videos/1VYE8MAF6yY_1.mp4,prototype
1XEZmymH4e4,pisciculture,13.0,biology,CISLR_v1.5-a_videos/1XEZmymH4e4.mp4,prototype
1XFe7SCIQKw,anonymous,15.0,abstract,CISLR_v1.5-a_videos/1XFe7SCIQKw.mp4,test
1XGaQTl0iQs_1,draftsmen,7.0,profession,CISLR_v1.5-a_videos/1XGaQTl0iQs_1.mp4,prototype
1XLi2MXWjGc_1,today,6.0,time,CISLR_v1.5-a_videos/1XLi2MXWjGc_1.mp4,prototype
1Xr-mIMAgvY,ground water,11.0,substance,CISLR_v1.5-a_videos/1Xr-mIMAgvY.mp4,prototype
1Zy29R7mOcM,suffer,5.0,action,CISLR_v1.5-a_videos/1Zy29R7mOcM.mp4,prototype
1_PI2OxnryQ_1,gas stove,7.0,instrument,CISLR_v1.5-a_videos/1_PI2OxnryQ_1.mp4,prototype
1aZYCh3HDZY,before,4.0,spatial position,CISLR_v1.5-a_videos/1aZYCh3HDZY.mp4,prototype
1d0uOp_sG00,kidney cancer renal cell,4.0,biology,CISLR_v1.5-a_videos/1d0uOp_sG00.mp4,prototype
1d6PKNBVh04,sample,5.0,abstract,CISLR_v1.5-a_videos/1d6PKNBVh04.mp4,prototype
1dsbO78Qh5I,ready,4.0,abstract,CISLR_v1.5-a_videos/1dsbO78Qh5I.mp4,prototype
1dzqHHOtvXI,vietnam,3.0,geography,CISLR_v1.5-a_videos/1dzqHHOtvXI.mp4,prototype
1eodwdZ3isc,deadline,3.0,time,CISLR_v1.5-a_videos/1eodwdZ3isc.mp4,prototype
1f6OchgCQrE,me,5.0,human,CISLR_v1.5-a_videos/1f6OchgCQrE.mp4,prototype
1gZ9QlblgGs_1,syndication,10.0,commerce,CISLR_v1.5-a_videos/1gZ9QlblgGs_1.mp4,prototype
1h164VbpnFo_1,pay,7.0,banking,CISLR_v1.5-a_videos/1h164VbpnFo_1.mp4,prototype
1hBXvK7TuNo_1,prime minister,7.0,authority,CISLR_v1.5-a_videos/1hBXvK7TuNo_1.mp4,prototype
1hghU7py9HI_1,corruption,7.0,legal,CISLR_v1.5-a_videos/1hghU7py9HI_1.mp4,prototype
1hobNL7ofvg_2,resonance,11.0,sound,CISLR_v1.5-a_videos/1hobNL7ofvg_2.mp4,prototype
1hzdxU-RztQ_1,mountain,9.0,geography,CISLR_v1.5-a_videos/1hzdxU-RztQ_1.mp4,prototype
1iCtgbRsFnE,popcorn,5.0,foods and drinks,CISLR_v1.5-a_videos/1iCtgbRsFnE.mp4,prototype
1iZij0vXGiQ_1,client,15.0,human,CISLR_v1.5-a_videos/1iZij0vXGiQ_1.mp4,prototype
1iqG_Rkp7f0,volkswagen,4.0,organisation,CISLR_v1.5-a_videos/1iqG_Rkp7f0.mp4,prototype
1js4OwpNYrc,attitude,4.0,behavior,CISLR_v1.5-a_videos/1js4OwpNYrc.mp4,prototype
1kJrmgJ0EMs,all india foundation of deaf women,4.0,organisation,CISLR_v1.5-a_videos/1kJrmgJ0EMs.mp4,prototype
1kRjJqOY1q0_1,double entry,11.0,banking,CISLR_v1.5-a_videos/1kRjJqOY1q0_1.mp4,prototype
1kasuHeFIuw,language,3.0,language,CISLR_v1.5-a_videos/1kasuHeFIuw.mp4,prototype
1lGwbhBsuu4,backache,8.0,medical,CISLR_v1.5-a_videos/1lGwbhBsuu4.mp4,prototype
1leH92mkoBI_1,snakes,6.0,flora and fauna,CISLR_v1.5-a_videos/1leH92mkoBI_1.mp4,prototype
1mWlliCFyxM,escape,4.0,action,CISLR_v1.5-a_videos/1mWlliCFyxM.mp4,prototype
1nnXT-QVPpI_1,wrestling,6.0,sport,CISLR_v1.5-a_videos/1nnXT-QVPpI_1.mp4,prototype
1ocgYJL04To_1,skirt,7.0,wearable,CISLR_v1.5-a_videos/1ocgYJL04To_1.mp4,prototype
1p0Yw8NfadM_1,balance,8.0,banking,CISLR_v1.5-a_videos/1p0Yw8NfadM_1.mp4,prototype
1pTz3GSNi6w_1,elbow,8.0,biology,CISLR_v1.5-a_videos/1pTz3GSNi6w_1.mp4,test
1qV27cyAjEY,insect,7.0,flora and fauna,CISLR_v1.5-a_videos/1qV27cyAjEY.mp4,prototype
1rPm_3Csg8M_1,stock closing,9.0,banking,CISLR_v1.5-a_videos/1rPm_3Csg8M_1.mp4,prototype
1rjhkQSKHSI,gold,4.0,metal and minerals,CISLR_v1.5-a_videos/1rjhkQSKHSI.mp4,prototype
1s1-9Ve6LN8_1,thief,6.0,profession,CISLR_v1.5-a_videos/1s1-9Ve6LN8_1.mp4,prototype
1s1kck3BMLM,gulab jamun,5.0,foods and drinks,CISLR_v1.5-a_videos/1s1kck3BMLM.mp4,prototype
1sZ4BSOC8nc,grandmother,5.0,relation,CISLR_v1.5-a_videos/1sZ4BSOC8nc.mp4,prototype
1tA9YYn3oys,e office portal,9.0,internet,CISLR_v1.5-a_videos/1tA9YYn3oys.mp4,prototype
1tIRnOnG1LI_1,tuberculosis,9.0,medical,CISLR_v1.5-a_videos/1tIRnOnG1LI_1.mp4,prototype
1tRmBdfaCwQ,reward,4.0,miscellaneous object,CISLR_v1.5-a_videos/1tRmBdfaCwQ.mp4,prototype
1tst7-aazJo,warn,3.0,action,CISLR_v1.5-a_videos/1tst7-aazJo.mp4,prototype
1tyx9hWefCk,similar,5.0,comparator,CISLR_v1.5-a_videos/1tyx9hWefCk.mp4,prototype
1uQyCwx-fEE_1,announce,6.0,action,CISLR_v1.5-a_videos/1uQyCwx-fEE_1.mp4,prototype
1uiUwkOZyis,milk bottle,5.0,utility item,CISLR_v1.5-a_videos/1uiUwkOZyis.mp4,prototype
1vIbJ1xeH6c_1,berth,8.0,transport,CISLR_v1.5-a_videos/1vIbJ1xeH6c_1.mp4,prototype
1vPiHLNlbBw,engineer,5.0,profession,CISLR_v1.5-a_videos/1vPiHLNlbBw.mp4,prototype
1vj0PwGPGss,death certificate,3.0,readable,CISLR_v1.5-a_videos/1vj0PwGPGss.mp4,prototype
1vjgq4r7OQs,lacing,11.0,process,CISLR_v1.5-a_videos/1vjgq4r7OQs.mp4,prototype
1vpIZUFKZpQ,lunch,3.0,foods and drinks,CISLR_v1.5-a_videos/1vpIZUFKZpQ.mp4,prototype
1wTikbR4vsE,scared,4.0,emotion,CISLR_v1.5-a_videos/1wTikbR4vsE.mp4,prototype
1wVR6wsoIfw_2,complete,8.0,process,CISLR_v1.5-a_videos/1wVR6wsoIfw_2.mp4,prototype
1w_bYsmoFKA,email,4.0,internet,CISLR_v1.5-a_videos/1w_bYsmoFKA.mp4,prototype
1wmnjSPpUHs,calculator,5.0,math,CISLR_v1.5-a_videos/1wmnjSPpUHs.mp4,prototype
1x9a9JTehm8,dissent,5.0,action,CISLR_v1.5-a_videos/1x9a9JTehm8.mp4,prototype
1xOrQM7AP9g,vector graphics,8.0,computer,CISLR_v1.5-a_videos/1xOrQM7AP9g.mp4,prototype
1xTATM3v8k4,umbrella,3.0,utility item,CISLR_v1.5-a_videos/1xTATM3v8k4.mp4,prototype
1yVn9e5zDKU,isl,5.0,language,CISLR_v1.5-a_videos/1yVn9e5zDKU.mp4,prototype
1yd6Uo25Ge0_1,hate,7.0,emotion,CISLR_v1.5-a_videos/1yd6Uo25Ge0_1.mp4,prototype
1yd8COXSRrg_2,simultaneous,10.0,time,CISLR_v1.5-a_videos/1yd8COXSRrg_2.mp4,prototype
1z5RuDOokzk,guilt,5.0,emotion,CISLR_v1.5-a_videos/1z5RuDOokzk.mp4,prototype
1zOTclxTpZ0_1,drive,6.0,transport,CISLR_v1.5-a_videos/1zOTclxTpZ0_1.mp4,prototype
2-0sLH5bX0k,oriya,6.0,language,CISLR_v1.5-a_videos/2-0sLH5bX0k.mp4,prototype
2-6FnMinc3U,knife,5.0,utility item,CISLR_v1.5-a_videos/2-6FnMinc3U.mp4,prototype
2-VcJVXUBKw_1,leave compensatory,10.0,profession,CISLR_v1.5-a_videos/2-VcJVXUBKw_1.mp4,prototype
2-YiNRKp7xI,legged robots,13.0,electronic and electrical,CISLR_v1.5-a_videos/2-YiNRKp7xI.mp4,prototype
2-oX2aeeV9M,welding hand screen,6.0,miscellaneous object,CISLR_v1.5-a_videos/2-oX2aeeV9M.mp4,prototype
203WGsHFjhI,divorce,6.0,legal,CISLR_v1.5-a_videos/203WGsHFjhI.mp4,prototype
20ZBNdEFT6c_1,police,6.0,profession,CISLR_v1.5-a_videos/20ZBNdEFT6c_1.mp4,prototype
21Y0f3QHoKo,rupee,5.0,banking,CISLR_v1.5-a_videos/21Y0f3QHoKo.mp4,prototype
23L4Zan3GuY,shaving razor,4.0,utility item,CISLR_v1.5-a_videos/23L4Zan3GuY.mp4,prototype
23kjqyecBwE,fine,4.0,emotion,CISLR_v1.5-a_videos/23kjqyecBwE.mp4,prototype
25Ju8FP3zV8,parliament,5.0,legal,CISLR_v1.5-a_videos/25Ju8FP3zV8.mp4,prototype
267RgFdcIM8_2,mho,9.0,metric,CISLR_v1.5-a_videos/267RgFdcIM8_2.mp4,prototype
26vEFQYbzvc,krishna,5.0,religious,CISLR_v1.5-a_videos/26vEFQYbzvc.mp4,prototype
27q3W_M38Ts_1,flood,9.0,event,CISLR_v1.5-a_videos/27q3W_M38Ts_1.mp4,prototype
299nspHeeag_2,colllsion,8.0,physics,CISLR_v1.5-a_videos/299nspHeeag_2.mp4,prototype
2AGfP7x3obk_1,sit,7.0,action,CISLR_v1.5-a_videos/2AGfP7x3obk_1.mp4,prototype
2BI51rfBot0_1,decrease,9.0,comparator,CISLR_v1.5-a_videos/2BI51rfBot0_1.mp4,prototype
2CbOSGxS80s,video relay service,4.0,electronic and electrical,CISLR_v1.5-a_videos/2CbOSGxS80s.mp4,prototype
2Cf1btUy1NI,nephew,5.0,relation,CISLR_v1.5-a_videos/2Cf1btUy1NI.mp4,prototype
2CjHiFW898s,jasminum sambac,9.0,flora and fauna,CISLR_v1.5-a_videos/2CjHiFW898s.mp4,prototype
2CrAogKMFeo_1,balcony,9.0,construction,CISLR_v1.5-a_videos/2CrAogKMFeo_1.mp4,prototype
2DAexoF0SsA_1,thief,6.0,profession,CISLR_v1.5-a_videos/2DAexoF0SsA_1.mp4,test
2DspG3QZfrU,taste,14.0,sensation,CISLR_v1.5-a_videos/2DspG3QZfrU.mp4,prototype
2EgTWnIIS3Q_1,matchbox,8.0,miscellaneous object,CISLR_v1.5-a_videos/2EgTWnIIS3Q_1.mp4,test
2GL0HkOQVmA,shy,4.0,behavior,CISLR_v1.5-a_videos/2GL0HkOQVmA.mp4,prototype
2GS4eJRYIi8,get up,4.0,process,CISLR_v1.5-a_videos/2GS4eJRYIi8.mp4,prototype
2GYl9B7mF4A_2,straight,8.0,spatial position,CISLR_v1.5-a_videos/2GYl9B7mF4A_2.mp4,prototype
2HZkAQx4QXg_1,laboratary,8.0,education,CISLR_v1.5-a_videos/2HZkAQx4QXg_1.mp4,prototype
2Hp-Yy2Qwn0_1,suspend,11.0,legal,CISLR_v1.5-a_videos/2Hp-Yy2Qwn0_1.mp4,prototype
2JY-9q3ehfY,ladder,6.0,transport,CISLR_v1.5-a_videos/2JY-9q3ehfY.mp4,test
2KrNWzeY_dU,paytm payments bank,6.0,banking,CISLR_v1.5-a_videos/2KrNWzeY_dU.mp4,prototype
2LLe-kRAu0o,inauguration,4.0,event,CISLR_v1.5-a_videos/2LLe-kRAu0o.mp4,prototype
2L_H8HYM5hE,accounts,4.0,banking,CISLR_v1.5-a_videos/2L_H8HYM5hE.mp4,prototype
2MlaLGpWk74,keying,14.0,action,CISLR_v1.5-a_videos/2MlaLGpWk74.mp4,prototype
2MvrW4Vw7ZU,indigo,6.0,colour,CISLR_v1.5-a_videos/2MvrW4Vw7ZU.mp4,test
2NNiSDCb0ek_1,deaf,7.0,medical,CISLR_v1.5-a_videos/2NNiSDCb0ek_1.mp4,prototype
2OZj2Tt8dAA_1,sugar,6.0,foods and drinks,CISLR_v1.5-a_videos/2OZj2Tt8dAA_1.mp4,prototype
2Os6w6jmxIg,scissors,4.0,utility item,CISLR_v1.5-a_videos/2Os6w6jmxIg.mp4,prototype
2PcBSQ4A8XM,parrot,5.0,flora and fauna,CISLR_v1.5-a_videos/2PcBSQ4A8XM.mp4,prototype
2QrMULTorPY,meghalaya,4.0,geography,CISLR_v1.5-a_videos/2QrMULTorPY.mp4,prototype
2R_HbT1AO0c,flush door,5.0,construction,CISLR_v1.5-a_videos/2R_HbT1AO0c.mp4,prototype
2SBugE72qbg_1,nose,8.0,biology,CISLR_v1.5-a_videos/2SBugE72qbg_1.mp4,prototype
2U643_QFXA8_2,engine,9.0,machine,CISLR_v1.5-a_videos/2U643_QFXA8_2.mp4,prototype
2UL2iPLFUTE,rank,5.0,organisation,CISLR_v1.5-a_videos/2UL2iPLFUTE.mp4,prototype
2VUCXrEllWo_1,ghee,6.0,foods and drinks,CISLR_v1.5-a_videos/2VUCXrEllWo_1.mp4,prototype
2VssiV_sEIo,burden,15.0,emotion,CISLR_v1.5-a_videos/2VssiV_sEIo.mp4,prototype
2WBsjTVGFDw_1,thursday,6.0,time,CISLR_v1.5-a_videos/2WBsjTVGFDw_1.mp4,prototype
2WzVp7AncT4_2,coherent,7.0,physics,CISLR_v1.5-a_videos/2WzVp7AncT4_2.mp4,prototype
2XXjH0ZsdTg_1,heavy,7.0,attribute,CISLR_v1.5-a_videos/2XXjH0ZsdTg_1.mp4,prototype
2XbRuRKOfRE,kuwait,4.0,geography,CISLR_v1.5-a_videos/2XbRuRKOfRE.mp4,prototype
2ZARB_EzwH4_1,term of office,11.0,legal,CISLR_v1.5-a_videos/2ZARB_EzwH4_1.mp4,prototype
2ZMZ0wFUmdI_1,toothbrush,7.0,utility item,CISLR_v1.5-a_videos/2ZMZ0wFUmdI_1.mp4,prototype
2bDOqi4YXtI,paragraph,4.0,language,CISLR_v1.5-a_videos/2bDOqi4YXtI.mp4,prototype
2bxNtdmwWmo_1,salary,8.0,banking,CISLR_v1.5-a_videos/2bxNtdmwWmo_1.mp4,prototype
2c8it0IZnyw_1,miss,5.0,emotion,CISLR_v1.5-a_videos/2c8it0IZnyw_1.mp4,prototype
2cCGTlNYZCQ,manipur,4.0,geography,CISLR_v1.5-a_videos/2cCGTlNYZCQ.mp4,prototype
2cDgDbxkXFE,parents,4.0,relation,CISLR_v1.5-a_videos/2cDgDbxkXFE.mp4,test
2cNWWG800gc_1,memo,7.0,legal,CISLR_v1.5-a_videos/2cNWWG800gc_1.mp4,prototype
2cW9Z4UPvgA_1,bill,7.0,banking,CISLR_v1.5-a_videos/2cW9Z4UPvgA_1.mp4,prototype
2dd7JFwQPh0,permanent,4.0,attribute,CISLR_v1.5-a_videos/2dd7JFwQPh0.mp4,prototype
2e5SUxTjVvI,delhi,4.0,geography,CISLR_v1.5-a_videos/2e5SUxTjVvI.mp4,prototype
2gAXTX3_db8_1,servant,7.0,profession,CISLR_v1.5-a_videos/2gAXTX3_db8_1.mp4,prototype
2iB4Rwtng94,albania,4.0,geography,CISLR_v1.5-a_videos/2iB4Rwtng94.mp4,prototype
2iWRUv6eMls,twenty,4.0,quantity,CISLR_v1.5-a_videos/2iWRUv6eMls.mp4,prototype
2ieSeOjAJZE,dustbin,5.0,utility item,CISLR_v1.5-a_videos/2ieSeOjAJZE.mp4,prototype
2kHyMlPqHpg_1,majority,9.0,quantity,CISLR_v1.5-a_videos/2kHyMlPqHpg_1.mp4,prototype
2kg98yjEHcE,summon,11.0,legal,CISLR_v1.5-a_videos/2kg98yjEHcE.mp4,prototype
2kiOvqNPlEE,soldier,5.0,profession,CISLR_v1.5-a_videos/2kiOvqNPlEE.mp4,prototype
2lPUKkvlZvE,mean,4.0,behavior,CISLR_v1.5-a_videos/2lPUKkvlZvE.mp4,prototype
2lX7iTDBWP8_1,april,6.0,time,CISLR_v1.5-a_videos/2lX7iTDBWP8_1.mp4,prototype
2mKv8y9bYI0,powerlines,10.0,electronic and electrical,CISLR_v1.5-a_videos/2mKv8y9bYI0.mp4,prototype
2mZBDcRjP-Q_1,weaver,6.0,profession,CISLR_v1.5-a_videos/2mZBDcRjP-Q_1.mp4,prototype
2nQwUc_jbRY_1,stars,7.0,astronomical,CISLR_v1.5-a_videos/2nQwUc_jbRY_1.mp4,prototype
2oHjc0njDdo,election,5.0,event,CISLR_v1.5-a_videos/2oHjc0njDdo.mp4,prototype
2oYEEIt4HFs,each,4.0,quantity,CISLR_v1.5-a_videos/2oYEEIt4HFs.mp4,prototype
2p00fwBvXEs_1,state,5.0,geography,CISLR_v1.5-a_videos/2p00fwBvXEs_1.mp4,prototype
2pjUxRe91qU_1,teeth,7.0,biology,CISLR_v1.5-a_videos/2pjUxRe91qU_1.mp4,prototype
2praG1zS_-c_1,breathe,8.0,action,CISLR_v1.5-a_videos/2praG1zS_-c_1.mp4,prototype
2qRR4hQZAdA_1,change,4.0,action,CISLR_v1.5-a_videos/2qRR4hQZAdA_1.mp4,prototype
2qV_PsuKKvE_1,peteti,8.0,event,CISLR_v1.5-a_videos/2qV_PsuKKvE_1.mp4,prototype
2tX3eQTM1Lc_2,colour filter,12.0,colour,CISLR_v1.5-a_videos/2tX3eQTM1Lc_2.mp4,prototype
2tawxaYAZcA,panama,3.0,geography,CISLR_v1.5-a_videos/2tawxaYAZcA.mp4,prototype
2tp3AspW6TA,karnataka,4.0,geography,CISLR_v1.5-a_videos/2tp3AspW6TA.mp4,prototype
2u2aH81FDWM,preposition,7.0,language,CISLR_v1.5-a_videos/2u2aH81FDWM.mp4,prototype
2uRtqd5Mxmc,riverine,15.0,geography,CISLR_v1.5-a_videos/2uRtqd5Mxmc.mp4,prototype
2vUvW-0XfUE,bharatiya janata party,4.0,politics,CISLR_v1.5-a_videos/2vUvW-0XfUE.mp4,test
2vdw_PjA8FE,role,4.0,action,CISLR_v1.5-a_videos/2vdw_PjA8FE.mp4,prototype
2vfL9h_KiJE_1,peon,7.0,profession,CISLR_v1.5-a_videos/2vfL9h_KiJE_1.mp4,prototype
2w6c7g7ZPKo_1,labourer,9.0,profession,CISLR_v1.5-a_videos/2w6c7g7ZPKo_1.mp4,prototype
2wA4J_9FFIc_1,foot,7.0,biology,CISLR_v1.5-a_videos/2wA4J_9FFIc_1.mp4,prototype
2yARXoO8Nrg_2,amount,8.0,metric,CISLR_v1.5-a_videos/2yARXoO8Nrg_2.mp4,prototype
2yDcFJQ3t8Y,zebra crossing,6.0,transport,CISLR_v1.5-a_videos/2yDcFJQ3t8Y.mp4,prototype
2yJXBFhvqk0_1,shop,6.0,action,CISLR_v1.5-a_videos/2yJXBFhvqk0_1.mp4,prototype
2yqiuXXxZ3Y_1,cheque postdated,12.0,banking,CISLR_v1.5-a_videos/2yqiuXXxZ3Y_1.mp4,prototype
2zv3MpREUNA,private secretaryps,14.0,profession,CISLR_v1.5-a_videos/2zv3MpREUNA.mp4,prototype
3-JaJnYcae8_1,durga,6.0,religious,CISLR_v1.5-a_videos/3-JaJnYcae8_1.mp4,prototype
30OIyeGhcQM,swallow,7.0,biology,CISLR_v1.5-a_videos/30OIyeGhcQM.mp4,prototype
31IAr_rm054_1,face,7.0,biology,CISLR_v1.5-a_videos/31IAr_rm054_1.mp4,prototype
31l98A8z-h4,sikhism,4.0,religious,CISLR_v1.5-a_videos/31l98A8z-h4.mp4,prototype
32OshNWYUgE_1,evening,7.0,time,CISLR_v1.5-a_videos/32OshNWYUgE_1.mp4,prototype
32SWjSJrL0s_1,spot exchange,8.0,banking,CISLR_v1.5-a_videos/32SWjSJrL0s_1.mp4,prototype
33mc9fTI8tE_1,goods,10.0,utility item,CISLR_v1.5-a_videos/33mc9fTI8tE_1.mp4,prototype
33nznChivz8_1,hang,6.0,action,CISLR_v1.5-a_videos/33nznChivz8_1.mp4,prototype
34UjBeye-E0_1,advertisement,7.0,internet,CISLR_v1.5-a_videos/34UjBeye-E0_1.mp4,prototype
34WMjwYFdsI,dissent,5.0,action,CISLR_v1.5-a_videos/34WMjwYFdsI.mp4,test
36-jdo8Gt4o,sun,3.0,astronomical,CISLR_v1.5-a_videos/36-jdo8Gt4o.mp4,prototype
37KfHOkm_mM_1,lnaugurate,7.0,process,CISLR_v1.5-a_videos/37KfHOkm_mM_1.mp4,prototype
37bLyyxKZKs,punish,4.0,action,CISLR_v1.5-a_videos/37bLyyxKZKs.mp4,prototype
37i_Xt_w0Rs,capable,6.0,attribute,CISLR_v1.5-a_videos/37i_Xt_w0Rs.mp4,prototype
37z5dnLqYms,ovi viviparous,15.0,biology,CISLR_v1.5-a_videos/37z5dnLqYms.mp4,prototype
380a54uCumQ,bike suspension,9.0,machine,CISLR_v1.5-a_videos/380a54uCumQ.mp4,prototype
38_FvLAz4Lo_1,police,7.0,profession,CISLR_v1.5-a_videos/38_FvLAz4Lo_1.mp4,test
38hLbeCJAtA_1,decrease,6.0,comparator,CISLR_v1.5-a_videos/38hLbeCJAtA_1.mp4,test
39tZrKjvdQM,hard,5.0,quality,CISLR_v1.5-a_videos/39tZrKjvdQM.mp4,prototype
3Azhh428me8,october,5.0,time,CISLR_v1.5-a_videos/3Azhh428me8.mp4,prototype
3BJDzOlCGcc_1,down,5.0,spatial position,CISLR_v1.5-a_videos/3BJDzOlCGcc_1.mp4,prototype
3DOyNnKRg0c_1,tribal,8.0,group,CISLR_v1.5-a_videos/3DOyNnKRg0c_1.mp4,prototype
3DSsRKPkiGI,nappy,6.0,utility item,CISLR_v1.5-a_videos/3DSsRKPkiGI.mp4,prototype
3DVy0Znsfj0_1,title,12.0,attribute,CISLR_v1.5-a_videos/3DVy0Znsfj0_1.mp4,prototype
3DeQ1zZ5pjo_1,delhi,6.0,geography,CISLR_v1.5-a_videos/3DeQ1zZ5pjo_1.mp4,test
3ETJPlFTcwk_1,spilt,7.0,action,CISLR_v1.5-a_videos/3ETJPlFTcwk_1.mp4,prototype
3EU1DcenjJw,tripura,5.0,geography,CISLR_v1.5-a_videos/3EU1DcenjJw.mp4,prototype
3Eq8FeSFJpY,scan,5.0,action,CISLR_v1.5-a_videos/3Eq8FeSFJpY.mp4,prototype
3FY7bYQBJ8M,alcohol,4.0,foods and drinks,CISLR_v1.5-a_videos/3FY7bYQBJ8M.mp4,prototype
3FhNDV9UDzc,ruthless,5.0,behavior,CISLR_v1.5-a_videos/3FhNDV9UDzc.mp4,prototype
3FlXNEmG6h0,lemon,5.0,foods and drinks,CISLR_v1.5-a_videos/3FlXNEmG6h0.mp4,prototype
